2023-10-19T20:49:49.344Z,2023-10-21T14:41:42.566Z,AVAILABLE
2023-10-21T14:41:42.566Z,2023-10-21T15:09:22.645Z,IN_USE
2023-10-21T15:09:22.645Z,2023-10-21T15:57:40.269Z,AVAILABLE
2023-10-21T15:57:40.269Z,2023-10-21T16:23:02.584Z,IN_USE
2023-10-21T16:23:02.584Z,2023-10-22T10:15:38.575Z,AVAILABLE
2023-10-22T10:15:38.575Z,2023-10-22T10:46:27.426Z,IN_USE
2023-10-22T10:46:27.426Z,2023-10-22T12:27:06.641Z,AVAILABLE
2023-10-22T12:27:06.641Z,2023-10-22T12:56:50.181Z,IN_USE
2023-10-22T12:56:50.181Z,2023-10-23T11:42:57.917Z,AVAILABLE
2023-10-23T11:42:57.917Z,2023-10-23T12:13:01.783Z,IN_USE
2023-10-23T12:13:01.783Z,2023-10-24T15:18:02.397Z,AVAILABLE
2023-10-24T15:18:02.397Z,2023-10-24T16:38:20.811Z,IN_USE
2023-10-24T16:38:20.811Z,2023-10-25T09:24:48.588Z,AVAILABLE
2023-10-25T09:24:48.588Z,2023-10-25T09:59:23.266Z,IN_USE
2023-10-25T09:59:23.266Z,2023-10-25T17:12:27.126Z,AVAILABLE
2023-10-25T17:12:27.126Z,2023-10-25T17:43:19.321Z,IN_USE
2023-10-25T17:43:19.321Z,2023-10-26T06:08:55.700Z,AVAILABLE
2023-10-26T06:08:55.700Z,2023-10-26T06:41:19.550Z,IN_USE
2023-10-26T06:41:19.550Z,2023-10-26T12:47:13.426Z,AVAILABLE
2023-10-26T12:47:13.426Z,2023-10-26T14:38:27.426Z,IN_USE
2023-10-26T14:38:27.426Z,2023-10-27T13:54:58.884Z,AVAILABLE
2023-10-27T13:54:58.884Z,2023-10-27T14:56:07.509Z,IN_USE
2023-10-27T14:56:07.509Z,2023-10-28T10:18:54.681Z,AVAILABLE
2023-10-28T10:18:54.681Z,2023-10-28T10:59:45.842Z,IN_USE
2023-10-28T10:59:45.842Z,2023-10-28T17:43:46.347Z,AVAILABLE
2023-10-28T17:43:46.347Z,2023-10-28T19:24:07.382Z,IN_USE
2023-10-28T19:24:07.382Z,2023-10-29T16:46:39.332Z,AVAILABLE
2023-10-29T16:46:39.332Z,2023-10-29T17:13:17.215Z,IN_USE
2023-10-29T17:13:17.215Z,2023-10-29T17:42:44.790Z,AVAILABLE
2023-10-29T17:42:44.790Z,2023-10-29T18:16:55.214Z,IN_USE
2023-10-29T18:16:55.214Z,2023-10-29T19:33:34.858Z,AVAILABLE
2023-10-29T19:33:34.858Z,2023-10-29T20:14:21.431Z,IN_USE
2023-10-29T20:14:21.431Z,2023-10-30T09:50:04.715Z,AVAILABLE
2023-10-30T09:50:04.715Z,2023-10-30T10:42:20.622Z,IN_USE
2023-10-30T10:42:20.622Z,2023-10-30T15:59:28.198Z,AVAILABLE
2023-10-30T15:59:28.198Z,2023-10-30T16:47:17.536Z,IN_USE
2023-10-30T16:47:17.536Z,2023-10-31T14:33:24.080Z,AVAILABLE
2023-10-31T14:33:24.080Z,2023-10-31T16:01:25.206Z,IN_USE
2023-10-31T16:01:25.206Z,2023-11-01T08:45:25.094Z,AVAILABLE
2023-11-01T08:45:25.094Z,2023-11-01T09:13:36.173Z,IN_USE
2023-11-01T09:13:36.173Z,2023-11-01T21:03:37.769Z,AVAILABLE
