2023-10-19T20:49:07.243Z,2023-10-19T22:30:03.362Z,AVAILABLE
2023-10-19T22:30:03.362Z,2023-10-20T00:39:27.505Z,IN_USE
2023-10-20T00:39:27.505Z,2023-10-20T10:38:38.483Z,AVAILABLE
2023-10-20T10:38:38.483Z,2023-10-20T11:10:23.836Z,IN_USE
2023-10-20T11:10:23.836Z,2023-10-21T19:40:31.840Z,AVAILABLE
2023-10-21T19:40:31.840Z,2023-10-21T20:37:46.586Z,IN_USE
2023-10-21T20:37:46.586Z,2023-10-22T21:06:25.067Z,AVAILABLE
2023-10-22T21:06:25.067Z,2023-10-22T21:32:15.613Z,IN_USE
2023-10-22T21:32:15.613Z,2023-10-23T00:14:32.346Z,AVAILABLE
2023-10-23T00:14:32.346Z,2023-10-23T00:41:32.391Z,IN_USE
2023-10-23T00:41:32.391Z,2023-10-23T05:48:44.348Z,AVAILABLE
2023-10-23T05:48:44.348Z,2023-10-23T06:11:43.631Z,IN_USE
2023-10-23T06:11:43.631Z,2023-10-23T10:26:30.209Z,AVAILABLE
2023-10-23T10:26:30.209Z,2023-10-23T11:19:20.956Z,IN_USE
2023-10-23T11:19:20.956Z,2023-10-23T14:40:08.221Z,AVAILABLE
2023-10-23T14:40:08.221Z,2023-10-23T16:07:52.114Z,IN_USE
2023-10-23T16:07:52.114Z,2023-10-23T16:36:43.737Z,AVAILABLE
2023-10-23T16:36:43.737Z,2023-10-23T17:40:10.231Z,IN_USE
2023-10-23T17:40:10.231Z,2023-10-23T20:18:13.246Z,AVAILABLE
2023-10-23T20:18:13.246Z,2023-10-23T20:41:31.484Z,IN_USE
2023-10-23T20:41:31.484Z,2023-10-24T06:20:29.161Z,AVAILABLE
2023-10-24T06:20:29.161Z,2023-10-24T07:43:16.399Z,IN_USE
2023-10-24T07:43:16.399Z,2023-10-24T09:08:58.387Z,AVAILABLE
2023-10-24T09:08:58.387Z,2023-10-24T09:41:40.402Z,IN_USE
2023-10-24T09:41:40.402Z,2023-10-24T13:52:30.315Z,AVAILABLE
2023-10-24T13:52:30.315Z,2023-10-24T15:49:57.358Z,IN_USE
2023-10-24T15:49:57.358Z,2023-10-24T19:59:37.170Z,AVAILABLE
2023-10-24T19:59:37.170Z,2023-10-24T20:46:38.878Z,IN_USE
2023-10-24T20:46:38.878Z,2023-10-24T22:15:06.542Z,AVAILABLE
2023-10-24T22:15:06.542Z,2023-10-24T23:32:18.663Z,IN_USE
2023-10-24T23:32:18.663Z,2023-10-25T03:10:07.446Z,AVAILABLE
2023-10-25T03:10:07.446Z,2023-10-25T04:15:46.018Z,IN_USE
2023-10-25T04:15:46.018Z,2023-10-25T09:24:01.367Z,AVAILABLE
2023-10-25T09:24:01.367Z,2023-10-25T11:29:10.926Z,IN_USE
2023-10-25T11:29:10.926Z,2023-10-25T19:03:38.767Z,AVAILABLE
2023-10-25T19:03:38.767Z,2023-10-25T20:10:01.640Z,IN_USE
2023-10-25T20:10:01.640Z,2023-10-25T21:30:11.320Z,AVAILABLE
2023-10-25T21:30:11.320Z,2023-10-25T22:02:02.137Z,IN_USE
2023-10-25T22:02:02.137Z,2023-10-26T06:08:09.259Z,AVAILABLE
2023-10-26T06:08:09.259Z,2023-10-26T07:10:00.523Z,IN_USE
2023-10-26T07:10:00.523Z,2023-10-26T13:53:32.102Z,AVAILABLE
2023-10-26T13:53:32.102Z,2023-10-26T14:37:26.754Z,IN_USE
2023-10-26T14:37:26.754Z,2023-10-26T20:30:14.961Z,AVAILABLE
2023-10-26T20:30:14.961Z,2023-10-26T21:13:53.969Z,IN_USE
2023-10-26T21:13:53.969Z,2023-10-26T22:54:10.583Z,AVAILABLE
2023-10-26T22:54:10.583Z,2023-10-26T23:41:01.623Z,IN_USE
2023-10-26T23:41:01.623Z,2023-10-27T06:13:56.779Z,AVAILABLE
2023-10-27T06:13:56.779Z,2023-10-27T06:38:14.093Z,IN_USE
2023-10-27T06:38:14.093Z,2023-10-27T10:23:43.062Z,AVAILABLE
2023-10-27T10:23:43.062Z,2023-10-27T11:17:50.071Z,IN_USE
2023-10-27T11:17:50.071Z,2023-10-27T11:40:12.058Z,AVAILABLE
2023-10-27T11:40:12.058Z,2023-10-27T14:54:39.023Z,IN_USE
2023-10-27T14:54:39.023Z,2023-10-27T15:26:34.264Z,AVAILABLE
2023-10-27T15:26:34.264Z,2023-10-27T16:30:00.831Z,IN_USE
2023-10-27T16:30:00.831Z,2023-10-27T20:48:43.489Z,AVAILABLE
2023-10-27T20:48:43.489Z,2023-10-27T22:19:23.512Z,IN_USE
2023-10-27T22:19:23.512Z,2023-10-28T07:15:44.527Z,AVAILABLE
2023-10-28T07:15:44.527Z,2023-10-28T07:43:58.289Z,IN_USE
2023-10-28T07:43:58.289Z,2023-10-28T09:11:02.948Z,AVAILABLE
2023-10-28T09:11:02.948Z,2023-10-28T09:47:12.382Z,IN_USE
2023-10-28T09:47:12.382Z,2023-10-28T10:18:04.817Z,AVAILABLE
2023-10-28T10:18:04.817Z,2023-10-28T10:54:07.502Z,IN_USE
2023-10-28T10:54:07.502Z,2023-10-28T12:00:57.718Z,AVAILABLE
2023-10-28T12:00:57.718Z,2023-10-28T13:05:12.722Z,IN_USE
2023-10-28T13:05:12.722Z,2023-10-28T21:01:14.993Z,AVAILABLE
2023-10-28T21:01:14.993Z,2023-10-28T21:31:36.950Z,IN_USE
2023-10-28T21:31:36.950Z,2023-10-29T01:34:46.485Z,AVAILABLE
2023-10-29T01:34:46.485Z,2023-10-29T02:20:20.315Z,IN_USE
2023-10-29T02:20:20.315Z,2023-10-29T14:51:04.940Z,AVAILABLE
2023-10-29T14:51:04.940Z,2023-10-29T15:39:29.862Z,IN_USE
2023-10-29T15:39:29.862Z,2023-10-29T17:42:00.668Z,AVAILABLE
2023-10-29T17:42:00.668Z,2023-10-29T18:16:07.168Z,IN_USE
2023-10-29T18:16:07.168Z,2023-10-29T20:13:03.739Z,AVAILABLE
2023-10-29T20:13:03.739Z,2023-10-29T20:48:51.490Z,IN_USE
2023-10-29T20:48:51.490Z,2023-10-30T10:41:36.463Z,AVAILABLE
2023-10-30T10:41:36.463Z,2023-10-30T11:43:05.772Z,IN_USE
2023-10-30T11:43:05.772Z,2023-10-30T13:15:12.867Z,AVAILABLE
2023-10-30T13:15:12.867Z,2023-10-30T13:53:03.349Z,IN_USE
2023-10-30T13:53:03.349Z,2023-10-30T18:16:42.753Z,AVAILABLE
2023-10-30T18:16:42.753Z,2023-10-30T19:28:32.040Z,IN_USE
2023-10-30T19:28:32.040Z,2023-10-30T20:41:33.748Z,AVAILABLE
2023-10-30T20:41:33.748Z,2023-10-30T22:34:00.115Z,IN_USE
2023-10-30T22:34:00.115Z,2023-10-31T14:31:37.174Z,AVAILABLE
2023-10-31T14:31:37.174Z,2023-10-31T15:10:43.394Z,IN_USE
2023-10-31T15:10:43.394Z,2023-11-01T11:04:44.667Z,AVAILABLE
2023-11-01T11:04:44.667Z,2023-11-01T13:10:45.539Z,IN_USE
2023-11-01T13:10:45.539Z,2023-11-01T14:45:37.497Z,AVAILABLE
2023-11-01T14:45:37.497Z,2023-11-01T15:57:42.671Z,IN_USE
2023-11-01T15:57:42.671Z,2023-11-01T18:25:18.832Z,AVAILABLE
2023-11-01T18:25:18.832Z,2023-11-01T18:48:33.455Z,IN_USE
2023-11-01T18:48:33.455Z,2023-11-01T19:16:17.307Z,AVAILABLE
2023-11-01T19:16:17.307Z,2023-11-01T19:42:03.634Z,UNAVAILABLE
2023-11-01T19:42:03.634Z,2023-11-01T21:01:57.618Z,AVAILABLE
