2023-10-19T20:58:21.052Z,2023-10-20T05:43:29.263Z,AVAILABLE
2023-10-20T05:43:29.263Z,2023-10-20T07:21:15.479Z,IN_USE
2023-10-20T07:21:15.479Z,2023-10-22T19:22:22.333Z,AVAILABLE
2023-10-22T19:22:22.333Z,2023-10-22T20:18:50.563Z,IN_USE
2023-10-22T20:18:50.563Z,2023-10-22T22:08:22.101Z,AVAILABLE
2023-10-22T22:08:22.101Z,2023-10-22T22:33:23.702Z,IN_USE
2023-10-22T22:33:23.702Z,2023-10-22T22:58:54.983Z,AVAILABLE
2023-10-22T22:58:54.983Z,2023-10-23T00:24:12.894Z,IN_USE
2023-10-23T00:24:12.894Z,2023-10-24T15:33:20.438Z,AVAILABLE
2023-10-24T15:33:20.438Z,2023-10-25T16:12:52.052Z,UNAVAILABLE
2023-10-25T16:12:52.052Z,2023-10-25T16:39:29.325Z,AVAILABLE
2023-10-25T16:39:29.325Z,2023-10-27T07:56:45.030Z,UNAVAILABLE
2023-10-27T07:56:45.030Z,2023-10-27T09:11:48.258Z,AVAILABLE
2023-10-27T09:11:48.258Z,2023-11-01T09:53:58.130Z,UNAVAILABLE
2023-11-01T09:53:58.130Z,2023-11-01T21:18:00.648Z,AVAILABLE
