2023-10-19T20:58:46.263Z,2023-10-19T22:14:07.487Z,IN_USE
2023-10-19T22:14:07.487Z,2023-10-20T06:30:03.388Z,AVAILABLE
2023-10-20T06:30:03.388Z,2023-10-20T06:59:34.068Z,IN_USE
2023-10-20T06:59:34.068Z,2023-10-20T11:48:06.255Z,AVAILABLE
2023-10-20T11:48:06.255Z,2023-10-20T12:41:10.756Z,IN_USE
2023-10-20T12:41:10.756Z,2023-10-20T13:05:52.716Z,AVAILABLE
2023-10-20T13:05:52.716Z,2023-10-21T13:49:53.211Z,IN_USE
2023-10-21T13:49:53.211Z,2023-10-21T19:02:02.039Z,AVAILABLE
2023-10-21T19:02:02.039Z,2023-10-21T22:36:13.628Z,UNAVAILABLE
2023-10-21T22:36:13.628Z,2023-10-22T01:32:06.396Z,AVAILABLE
2023-10-22T01:32:06.396Z,2023-10-22T02:25:59.732Z,IN_USE
2023-10-22T02:25:59.732Z,2023-10-22T13:24:51.082Z,AVAILABLE
2023-10-22T13:24:51.082Z,2023-10-22T14:19:37.317Z,IN_USE
2023-10-22T14:19:37.317Z,2023-10-22T18:34:32.202Z,AVAILABLE
2023-10-22T18:34:32.202Z,2023-10-22T19:47:57.743Z,IN_USE
2023-10-22T19:47:57.743Z,2023-10-22T22:33:45.808Z,AVAILABLE
2023-10-22T22:33:45.808Z,2023-10-22T23:51:25.148Z,IN_USE
2023-10-22T23:51:25.148Z,2023-10-23T10:03:03.039Z,AVAILABLE
2023-10-23T10:03:03.039Z,2023-10-23T10:36:19.234Z,IN_USE
2023-10-23T10:36:19.234Z,2023-10-23T12:53:29.020Z,AVAILABLE
2023-10-23T12:53:29.020Z,2023-10-23T13:47:19.377Z,IN_USE
2023-10-23T13:47:19.377Z,2023-10-23T14:49:02.791Z,AVAILABLE
2023-10-23T14:49:02.791Z,2023-10-23T16:20:05.515Z,IN_USE
2023-10-23T16:20:05.515Z,2023-10-23T19:58:29.040Z,AVAILABLE
2023-10-23T19:58:29.040Z,2023-10-23T20:28:31.193Z,IN_USE
2023-10-23T20:28:31.193Z,2023-10-23T20:52:29.334Z,IN_USE
2023-10-23T20:52:29.334Z,2023-10-23T21:54:15.991Z,AVAILABLE
2023-10-23T21:54:15.991Z,2023-10-23T23:11:41.699Z,IN_USE
2023-10-23T23:11:41.699Z,2023-10-24T09:21:16.313Z,AVAILABLE
2023-10-24T09:21:16.313Z,2023-10-24T10:22:39.665Z,IN_USE
2023-10-24T10:22:39.665Z,2023-10-24T12:24:21.755Z,AVAILABLE
2023-10-24T12:24:21.755Z,2023-10-24T13:34:06.376Z,IN_USE
2023-10-24T13:34:06.376Z,2023-10-24T14:41:43.793Z,UNAVAILABLE
2023-10-24T14:41:43.793Z,2023-10-24T16:01:03.956Z,AVAILABLE
2023-10-24T16:01:03.956Z,2023-10-24T16:24:00.427Z,IN_USE
2023-10-24T16:24:00.427Z,2023-10-24T16:48:07.188Z,AVAILABLE
2023-10-24T16:48:07.188Z,2023-10-24T17:15:57.647Z,IN_USE
2023-10-24T17:15:57.647Z,2023-10-24T17:57:01.080Z,AVAILABLE
2023-10-24T17:57:01.080Z,2023-10-24T18:31:20.846Z,IN_USE
2023-10-24T18:31:20.846Z,2023-10-24T18:59:30.388Z,AVAILABLE
2023-10-24T18:59:30.388Z,2023-10-24T20:31:42.191Z,IN_USE
2023-10-24T20:31:42.191Z,2023-10-24T23:44:37.161Z,UNAVAILABLE
2023-10-24T23:44:37.161Z,2023-10-25T05:08:34.441Z,AVAILABLE
2023-10-25T05:08:34.441Z,2023-10-25T05:39:08.656Z,IN_USE
2023-10-25T05:39:08.656Z,2023-10-25T07:30:24.801Z,AVAILABLE
2023-10-25T07:30:24.801Z,2023-10-25T08:06:33.829Z,IN_USE
2023-10-25T08:06:33.829Z,2023-10-25T08:39:12.268Z,AVAILABLE
2023-10-25T08:39:12.268Z,2023-10-25T11:12:16.223Z,IN_USE
2023-10-25T11:12:16.223Z,2023-10-25T21:16:33.983Z,AVAILABLE
2023-10-25T21:16:33.983Z,2023-10-25T21:43:13.535Z,IN_USE
2023-10-25T21:43:13.535Z,2023-10-26T03:02:35.497Z,AVAILABLE
