2023-10-19T20:55:40.449Z,2023-10-19T21:43:56.612Z,IN_USE
2023-10-19T21:43:56.612Z,2023-10-22T07:12:07.216Z,AVAILABLE
2023-10-22T07:12:07.216Z,2023-10-22T08:32:06.735Z,IN_USE
2023-10-22T08:32:06.735Z,2023-10-22T10:25:11.013Z,AVAILABLE
2023-10-22T10:25:11.013Z,2023-10-22T12:09:45.385Z,IN_USE
2023-10-22T12:09:45.385Z,2023-10-22T14:16:53.644Z,AVAILABLE
2023-10-22T14:16:53.644Z,2023-10-22T15:17:12.932Z,IN_USE
2023-10-22T15:17:12.932Z,2023-10-22T15:50:30.496Z,AVAILABLE
2023-10-22T15:50:30.496Z,2023-10-22T16:44:13.818Z,IN_USE
2023-10-22T16:44:13.818Z,2023-10-22T19:19:37.870Z,AVAILABLE
2023-10-22T19:19:37.870Z,2023-10-22T19:42:07.733Z,IN_USE
2023-10-22T19:42:07.733Z,2023-10-23T12:19:05.987Z,AVAILABLE
2023-10-23T12:19:05.987Z,2023-10-23T12:49:53.563Z,IN_USE
2023-10-23T12:49:53.563Z,2023-10-23T13:43:31.285Z,AVAILABLE
2023-10-23T13:43:31.285Z,2023-10-23T14:46:37.260Z,IN_USE
2023-10-23T14:46:37.260Z,2023-10-23T15:18:40.816Z,AVAILABLE
2023-10-23T15:18:40.816Z,2023-10-23T15:42:19.759Z,IN_USE
2023-10-23T15:42:19.759Z,2023-10-25T10:08:29.857Z,AVAILABLE
2023-10-25T10:08:29.857Z,2023-10-25T10:40:58.968Z,IN_USE
2023-10-25T10:40:58.968Z,2023-10-26T07:18:47.596Z,AVAILABLE
2023-10-26T07:18:47.596Z,2023-10-26T07:41:56.355Z,IN_USE
2023-10-26T07:41:56.355Z,2023-10-26T12:19:35.785Z,AVAILABLE
2023-10-26T12:19:35.785Z,2023-10-26T12:57:41.350Z,IN_USE
2023-10-26T12:57:41.350Z,2023-10-26T18:21:21.280Z,AVAILABLE
2023-10-26T18:21:21.280Z,2023-10-26T19:02:28.687Z,IN_USE
2023-10-26T19:02:28.687Z,2023-10-27T11:25:07.052Z,AVAILABLE
2023-10-27T11:25:07.052Z,2023-10-27T11:52:11.205Z,IN_USE
2023-10-27T11:52:11.205Z,2023-10-28T12:08:52.896Z,AVAILABLE
2023-10-28T12:08:52.896Z,2023-10-28T14:40:56.735Z,IN_USE
2023-10-28T14:40:56.735Z,2023-10-28T15:21:02.116Z,AVAILABLE
2023-10-28T15:21:02.116Z,2023-10-28T16:07:41.904Z,IN_USE
2023-10-28T16:07:41.904Z,2023-10-31T10:50:41.065Z,AVAILABLE
2023-10-31T10:50:41.065Z,2023-10-31T11:35:55.572Z,IN_USE
2023-10-31T11:35:55.572Z,2023-10-31T12:35:58.567Z,AVAILABLE
2023-10-31T12:35:58.567Z,2023-10-31T13:09:00.963Z,IN_USE
2023-10-31T13:09:00.963Z,2023-11-01T21:14:23.154Z,AVAILABLE
