2023-10-19T21:08:25.249Z,2023-10-19T21:53:32.167Z,IN_USE
2023-10-19T21:53:32.167Z,2023-10-19T22:23:45.035Z,AVAILABLE
2023-10-19T22:23:45.035Z,2023-10-20T00:58:09.162Z,UNAVAILABLE
2023-10-20T00:58:09.162Z,2023-10-20T02:31:42.048Z,IN_USE
2023-10-20T02:31:42.048Z,2023-10-20T06:15:37.948Z,AVAILABLE
2023-10-20T06:15:37.948Z,2023-10-20T07:28:26.122Z,IN_USE
2023-10-20T07:28:26.122Z,2023-10-20T08:49:29.236Z,AVAILABLE
2023-10-20T08:49:29.236Z,2023-10-20T10:06:10.231Z,IN_USE
2023-10-20T10:06:10.231Z,2023-10-20T10:28:21.216Z,AVAILABLE
2023-10-20T10:28:21.216Z,2023-10-20T11:55:04.389Z,IN_USE
2023-10-20T11:55:04.389Z,2023-10-20T12:50:44.370Z,AVAILABLE
2023-10-20T12:50:44.370Z,2023-10-20T13:35:53.724Z,IN_USE
2023-10-20T13:35:53.724Z,2023-10-21T13:57:11.372Z,AVAILABLE
2023-10-21T13:57:11.372Z,2023-10-21T14:58:19.535Z,IN_USE
2023-10-21T14:58:19.535Z,2023-10-21T15:33:24.257Z,AVAILABLE
2023-10-21T15:33:24.257Z,2023-10-21T16:42:59.464Z,IN_USE
2023-10-21T16:42:59.464Z,2023-10-21T18:01:41.088Z,AVAILABLE
2023-10-21T18:01:41.088Z,2023-10-21T18:23:50.934Z,UNAVAILABLE
2023-10-21T18:23:50.934Z,2023-10-21T19:55:52.462Z,AVAILABLE
2023-10-21T19:55:52.462Z,2023-10-21T20:58:19.012Z,IN_USE
2023-10-21T20:58:19.012Z,2023-10-22T00:29:09.280Z,AVAILABLE
2023-10-22T00:29:09.280Z,2023-10-22T03:20:44.089Z,IN_USE
2023-10-22T03:20:44.089Z,2023-10-22T03:47:01.830Z,AVAILABLE
2023-10-22T03:47:01.830Z,2023-10-22T05:04:50.850Z,IN_USE
2023-10-22T05:04:50.850Z,2023-10-22T06:33:18.241Z,AVAILABLE
2023-10-22T06:33:18.241Z,2023-10-22T06:59:47.951Z,IN_USE
2023-10-22T06:59:47.951Z,2023-10-22T07:50:12.887Z,AVAILABLE
2023-10-22T07:50:12.887Z,2023-10-22T09:10:32.909Z,IN_USE
2023-10-22T09:10:32.909Z,2023-10-22T11:31:58.604Z,AVAILABLE
2023-10-22T11:31:58.604Z,2023-10-22T14:01:10.789Z,IN_USE
2023-10-22T14:01:10.789Z,2023-10-22T16:05:43.772Z,AVAILABLE
2023-10-22T16:05:43.772Z,2023-10-22T16:59:05.193Z,IN_USE
2023-10-22T16:59:05.193Z,2023-10-22T17:23:20.359Z,AVAILABLE
2023-10-22T17:23:20.359Z,2023-10-22T18:42:17.426Z,IN_USE
2023-10-22T18:42:17.426Z,2023-10-22T23:27:27.023Z,AVAILABLE
2023-10-22T23:27:27.023Z,2023-10-23T00:55:38.675Z,IN_USE
2023-10-23T00:55:38.675Z,2023-10-23T07:59:25.755Z,AVAILABLE
2023-10-23T07:59:25.755Z,2023-10-23T12:04:08.870Z,IN_USE
2023-10-23T12:04:08.870Z,2023-10-23T15:30:03.485Z,AVAILABLE
2023-10-23T15:30:03.485Z,2023-10-23T16:30:20.775Z,IN_USE
2023-10-23T16:30:20.775Z,2023-10-23T17:59:58.725Z,AVAILABLE
2023-10-23T17:59:58.725Z,2023-10-23T19:31:37.508Z,IN_USE
2023-10-23T19:31:37.508Z,2023-10-23T20:10:59.226Z,AVAILABLE
2023-10-23T20:10:59.226Z,2023-10-23T20:35:50.404Z,IN_USE
2023-10-23T20:35:50.404Z,2023-10-23T21:00:47.670Z,AVAILABLE
2023-10-23T21:00:47.670Z,2023-10-23T22:04:09.257Z,IN_USE
2023-10-23T22:04:09.257Z,2023-10-24T04:33:04.953Z,AVAILABLE
2023-10-24T04:33:04.953Z,2023-10-24T06:10:00.163Z,IN_USE
2023-10-24T06:10:00.163Z,2023-10-24T08:35:57.767Z,AVAILABLE
2023-10-24T08:35:57.767Z,2023-10-24T09:01:14.600Z,IN_USE
2023-10-24T09:01:14.600Z,2023-10-24T10:30:22.130Z,AVAILABLE
2023-10-24T10:30:22.130Z,2023-10-24T10:55:57.934Z,IN_USE
2023-10-24T10:55:57.934Z,2023-10-24T14:53:57.212Z,AVAILABLE
2023-10-24T14:53:57.212Z,2023-10-24T15:44:09.701Z,IN_USE
2023-10-24T15:44:09.701Z,2023-10-24T16:08:51.026Z,AVAILABLE
2023-10-24T16:08:51.026Z,2023-10-24T16:31:48.001Z,IN_USE
2023-10-24T16:31:48.001Z,2023-10-24T17:26:45.079Z,IN_USE
2023-10-24T17:26:45.079Z,2023-10-24T18:05:30.602Z,AVAILABLE
2023-10-24T18:05:30.602Z,2023-10-24T19:09:57.011Z,IN_USE
2023-10-24T19:09:57.011Z,2023-10-24T19:52:26.098Z,IN_USE
2023-10-24T19:52:26.098Z,2023-10-25T00:27:46.849Z,AVAILABLE
2023-10-25T00:27:46.849Z,2023-10-25T00:55:39.863Z,IN_USE
2023-10-25T00:55:39.863Z,2023-10-25T09:47:35.384Z,AVAILABLE
2023-10-25T09:47:35.384Z,2023-10-25T10:26:14.848Z,IN_USE
2023-10-25T10:26:14.848Z,2023-10-25T12:31:35.547Z,AVAILABLE
2023-10-25T12:31:35.547Z,2023-10-25T12:54:46.062Z,IN_USE
2023-10-25T12:54:46.062Z,2023-10-25T14:40:15.527Z,AVAILABLE
2023-10-25T14:40:15.527Z,2023-10-25T15:07:25.476Z,IN_USE
2023-10-25T15:07:25.476Z,2023-10-25T15:39:05.381Z,AVAILABLE
2023-10-25T15:39:05.381Z,2023-10-25T16:46:35.891Z,UNAVAILABLE
2023-10-25T16:46:35.891Z,2023-10-25T17:34:26.777Z,AVAILABLE
2023-10-25T17:34:26.777Z,2023-10-25T18:57:46.124Z,IN_USE
2023-10-25T18:57:46.124Z,2023-10-25T19:27:02.363Z,AVAILABLE
2023-10-25T19:27:02.363Z,2023-10-25T20:03:11.738Z,IN_USE
2023-10-25T20:03:11.738Z,2023-10-25T20:28:40.941Z,AVAILABLE
2023-10-25T20:28:40.941Z,2023-10-25T21:24:13.785Z,IN_USE
2023-10-25T21:24:13.785Z,2023-10-25T21:55:26.339Z,AVAILABLE
2023-10-25T21:55:26.339Z,2023-10-25T22:25:37.913Z,IN_USE
2023-10-25T22:25:37.913Z,2023-10-26T00:24:50.641Z,AVAILABLE
2023-10-26T00:24:50.641Z,2023-10-26T01:18:24.718Z,IN_USE
2023-10-26T01:18:24.718Z,2023-10-26T02:31:39.205Z,AVAILABLE
2023-10-26T02:31:39.205Z,2023-10-26T03:10:14.215Z,IN_USE
2023-10-26T03:10:14.215Z,2023-10-26T05:32:16.352Z,AVAILABLE
2023-10-26T05:32:16.352Z,2023-10-26T06:02:25.634Z,IN_USE
2023-10-26T06:02:25.634Z,2023-10-26T13:15:42.902Z,AVAILABLE
2023-10-26T13:15:42.902Z,2023-10-26T15:00:47.074Z,IN_USE
2023-10-26T15:00:47.074Z,2023-10-26T16:47:19.042Z,IN_USE
2023-10-26T16:47:19.042Z,2023-10-26T17:31:01.631Z,AVAILABLE
2023-10-26T17:31:01.631Z,2023-10-26T19:13:40.453Z,IN_USE
2023-10-26T19:13:40.453Z,2023-10-26T19:58:17.395Z,AVAILABLE
2023-10-26T19:58:17.395Z,2023-10-26T21:03:49.080Z,IN_USE
2023-10-26T21:03:49.080Z,2023-10-26T21:39:04.565Z,IN_USE
2023-10-26T21:39:04.565Z,2023-10-26T22:19:30.807Z,AVAILABLE
2023-10-26T22:19:30.807Z,2023-10-26T22:42:56.145Z,IN_USE
2023-10-26T22:42:56.145Z,2023-10-27T05:02:40.387Z,AVAILABLE
2023-10-27T05:02:40.387Z,2023-10-27T05:41:51.292Z,IN_USE
2023-10-27T05:41:51.292Z,2023-10-27T08:16:20.787Z,AVAILABLE
2023-10-27T08:16:20.787Z,2023-10-27T09:20:53.912Z,IN_USE
2023-10-27T09:20:53.912Z,2023-10-27T09:45:20.770Z,AVAILABLE
2023-10-27T09:45:20.770Z,2023-10-27T10:47:05.572Z,IN_USE
2023-10-27T10:47:05.572Z,2023-10-27T11:35:26.806Z,AVAILABLE
