2023-10-19T20:49:10.707Z,2023-10-19T23:22:28.743Z,UNAVAILABLE
2023-10-19T23:22:28.743Z,2023-10-21T17:16:11.797Z,AVAILABLE
2023-10-21T17:16:11.797Z,2023-10-21T17:45:48.376Z,UNAVAILABLE
2023-10-21T17:45:48.376Z,2023-10-21T18:06:52.760Z,AVAILABLE
2023-10-21T18:06:52.760Z,2023-10-21T19:19:22.471Z,IN_USE
2023-10-21T19:19:22.471Z,2023-10-22T09:49:04.784Z,AVAILABLE
2023-10-22T09:49:04.784Z,2023-10-22T10:45:48.592Z,IN_USE
2023-10-22T10:45:48.592Z,2023-10-22T14:32:52.314Z,AVAILABLE
2023-10-22T14:32:52.314Z,2023-10-22T16:12:08.081Z,IN_USE
2023-10-22T16:12:08.081Z,2023-10-22T21:06:31.111Z,AVAILABLE
2023-10-22T21:06:31.111Z,2023-10-22T21:58:49.148Z,IN_USE
2023-10-22T21:58:49.148Z,2023-10-23T09:01:15.606Z,AVAILABLE
2023-10-23T09:01:15.606Z,2023-10-23T09:51:32.688Z,IN_USE
2023-10-23T09:51:32.688Z,2023-10-23T10:26:33.690Z,AVAILABLE
2023-10-23T10:26:33.690Z,2023-10-23T10:54:06.084Z,IN_USE
2023-10-23T10:54:06.084Z,2023-10-23T12:11:34.301Z,AVAILABLE
2023-10-23T12:11:34.301Z,2023-10-23T12:42:30.339Z,IN_USE
2023-10-23T12:42:30.339Z,2023-10-23T13:06:34.065Z,AVAILABLE
2023-10-23T13:06:34.065Z,2023-10-23T14:07:02.944Z,IN_USE
2023-10-23T14:07:02.944Z,2023-10-23T19:08:51.528Z,AVAILABLE
2023-10-23T19:08:51.528Z,2023-10-23T20:18:16.791Z,IN_USE
2023-10-23T20:18:16.791Z,2023-10-24T07:13:34.864Z,AVAILABLE
2023-10-24T07:13:34.864Z,2023-10-24T07:43:21.124Z,IN_USE
2023-10-24T07:43:21.124Z,2023-10-24T15:50:01.192Z,AVAILABLE
2023-10-24T15:50:01.192Z,2023-10-24T16:14:13.715Z,IN_USE
2023-10-24T16:14:13.715Z,2023-10-24T19:59:48.721Z,AVAILABLE
2023-10-24T19:59:48.721Z,2023-10-24T21:44:29.302Z,IN_USE
2023-10-24T21:44:29.302Z,2023-10-25T13:27:46.465Z,AVAILABLE
2023-10-25T13:27:46.465Z,2023-10-25T14:21:15.568Z,IN_USE
2023-10-25T14:21:15.568Z,2023-10-25T16:30:48.616Z,AVAILABLE
2023-10-25T16:30:48.616Z,2023-10-25T17:11:43.066Z,IN_USE
2023-10-25T17:11:43.066Z,2023-10-25T19:35:43.588Z,AVAILABLE
2023-10-25T19:35:43.588Z,2023-10-25T20:10:06.482Z,IN_USE
2023-10-25T20:10:06.482Z,2023-10-26T12:46:21.985Z,AVAILABLE
2023-10-26T12:46:21.985Z,2023-10-26T13:20:18.892Z,IN_USE
2023-10-26T13:20:18.892Z,2023-10-26T17:35:51.432Z,AVAILABLE
2023-10-26T17:35:51.432Z,2023-10-26T18:12:34.866Z,IN_USE
2023-10-26T18:12:34.866Z,2023-10-26T19:23:16.946Z,AVAILABLE
2023-10-26T19:23:16.946Z,2023-10-26T21:14:03.669Z,IN_USE
2023-10-26T21:14:03.669Z,2023-10-26T23:41:07.876Z,AVAILABLE
2023-10-26T23:41:07.876Z,2023-10-27T00:45:28.231Z,IN_USE
2023-10-27T00:45:28.231Z,2023-10-27T08:57:07.414Z,AVAILABLE
2023-10-27T08:57:07.414Z,2023-10-27T09:51:56.793Z,IN_USE
2023-10-27T09:51:56.793Z,2023-10-27T12:08:35.727Z,AVAILABLE
2023-10-27T12:08:35.727Z,2023-10-27T12:31:59.804Z,IN_USE
2023-10-27T12:31:59.804Z,2023-10-27T13:53:21.814Z,AVAILABLE
2023-10-27T13:53:21.814Z,2023-10-27T14:28:48.472Z,IN_USE
2023-10-27T14:28:48.472Z,2023-10-27T15:26:38.512Z,AVAILABLE
2023-10-27T15:26:38.512Z,2023-10-27T15:53:32.157Z,IN_USE
2023-10-27T15:53:32.157Z,2023-10-27T17:34:02.084Z,AVAILABLE
2023-10-27T17:34:02.084Z,2023-10-27T18:16:56.341Z,IN_USE
2023-10-27T18:16:56.341Z,2023-10-27T18:45:39.169Z,AVAILABLE
2023-10-27T18:45:39.169Z,2023-10-27T20:20:00.322Z,IN_USE
2023-10-27T20:20:00.322Z,2023-10-27T23:34:13.560Z,AVAILABLE
2023-10-27T23:34:13.560Z,2023-10-28T00:44:07.819Z,IN_USE
2023-10-28T00:44:07.819Z,2023-10-28T05:28:34.926Z,AVAILABLE
2023-10-28T05:28:34.926Z,2023-10-30T13:53:09.045Z,UNAVAILABLE
2023-10-30T13:53:09.045Z,2023-10-30T15:58:30.443Z,IN_USE
2023-10-30T15:58:30.443Z,2023-10-30T22:34:08.620Z,AVAILABLE
2023-10-30T22:34:08.620Z,2023-10-30T23:16:08.583Z,IN_USE
2023-10-30T23:16:08.583Z,2023-10-31T09:32:14.601Z,AVAILABLE
2023-10-31T09:32:14.601Z,2023-10-31T10:42:57.811Z,IN_USE
2023-10-31T10:42:57.811Z,2023-10-31T12:23:29.796Z,AVAILABLE
2023-10-31T12:23:29.796Z,2023-10-31T13:39:44.658Z,IN_USE
2023-10-31T13:39:44.658Z,2023-11-01T00:48:43.484Z,AVAILABLE
2023-11-01T00:48:43.484Z,2023-11-01T01:15:42.398Z,IN_USE
2023-11-01T01:15:42.398Z,2023-11-01T06:38:27.310Z,AVAILABLE
2023-11-01T06:38:27.310Z,2023-11-01T07:06:49.197Z,IN_USE
2023-11-01T07:06:49.197Z,2023-11-01T09:12:13.740Z,AVAILABLE
2023-11-01T09:12:13.740Z,2023-11-01T09:43:41.150Z,IN_USE
2023-11-01T09:43:41.150Z,2023-11-01T11:33:20.695Z,AVAILABLE
2023-11-01T11:33:20.695Z,2023-11-01T12:24:15.813Z,IN_USE
2023-11-01T12:24:15.813Z,2023-11-01T13:38:18.634Z,AVAILABLE
2023-11-01T13:38:18.634Z,2023-11-01T14:07:28.981Z,IN_USE
2023-11-01T14:07:28.981Z,2023-11-01T14:45:45.075Z,AVAILABLE
2023-11-01T14:45:45.075Z,2023-11-01T15:24:43.273Z,IN_USE
2023-11-01T15:24:43.273Z,2023-11-01T21:02:05.674Z,AVAILABLE
