2023-10-19T20:56:51.617Z,2023-10-22T08:04:31.703Z,AVAILABLE
2023-10-22T08:04:31.703Z,2023-10-22T08:33:34.120Z,IN_USE
2023-10-22T08:33:34.120Z,2023-10-24T15:30:32.335Z,AVAILABLE
2023-10-24T15:30:32.335Z,2023-10-24T15:59:17.066Z,IN_USE
2023-10-24T15:59:17.066Z,2023-10-25T13:39:06.657Z,AVAILABLE
2023-10-25T13:39:06.657Z,2023-10-25T14:31:37.050Z,IN_USE
2023-10-25T14:31:37.050Z,2023-10-30T10:27:17.797Z,AVAILABLE
2023-10-30T10:27:17.797Z,2023-10-30T10:51:43.300Z,IN_USE
2023-10-30T10:51:43.300Z,2023-10-31T20:13:38.931Z,AVAILABLE
2023-10-31T20:13:38.931Z,2023-10-31T21:46:34.043Z,IN_USE
2023-10-31T21:46:34.043Z,2023-11-01T08:51:55.454Z,AVAILABLE
2023-11-01T08:51:55.454Z,2023-11-01T09:25:52.094Z,UNAVAILABLE
2023-11-01T09:25:52.094Z,2023-11-01T21:16:03.161Z,AVAILABLE
